status,seed,target_deterministic_share,lexical_variation,p_transform,realized_det_pct,weighted_ads,unweighted_ads,cross_company_consistency,n_products_train,n_train_lines,n_test_lines,rules_whole_set_accuracy,rules_coverage,retrieval_whole_set_accuracy,retrieval_coverage,retrieval_cutoff_used,paired_diff_point,paired_diff_ci_low,paired_diff_ci_high,empirical_winner,r3_selected_mechanism,r3_agrees_with_empirical,elapsed_seconds
ok,31019,0.2,False,0.0,0.5878634639696586,0.7693531283138918,0.8584177474117353,0.6427729526989092,791,7544,1785,0.7557422969187675,0.9703081232492997,0.7495798319327731,1.0,75,0.006162464985994376,0.001680672268907557,0.010644257703081195,tie,llm_required,,2.644
ok,31020,0.2,False,0.0,0.5690140845070423,0.7515923566878981,0.849763495532708,0.6688280383800104,710,5495,1296,0.716820987654321,0.9598765432098766,0.7121913580246914,1.0,75,0.00462962962962965,-0.0015432098765432167,0.01157407407407407,tie,llm_required,,2.474
ok,31001,0.2,True,0.3,0.5730027548209367,0.7029720913374411,0.8410537307217698,0.6528243937474886,726,5518,1520,0.5177631578947368,0.7348684210526316,0.6519736842105263,1.0,75,-0.13421052631578945,-0.15328947368421053,-0.11578947368421044,retrieval,llm_required,,16.25
ok,31002,0.2,True,0.3,0.5583524027459954,0.7617032892043129,0.8495787738877222,0.665912502581918,874,7327,1890,0.5280423280423281,0.726984126984127,0.6634920634920635,1.0,75,-0.13544973544973538,-0.1523809523809524,-0.11957671957671956,retrieval,llm_required,,14.173
ok,31003,0.2,True,0.3,0.6032138442521632,0.7369248356673336,0.8565933287806599,0.6226663898862019,809,6998,1875,0.528,0.7333333333333333,0.6538666666666667,1.0,75,-0.12586666666666668,-0.1418666666666667,-0.11093333333333333,retrieval,llm_required,,11.142
ok,31004,0.2,True,0.3,0.5559360730593608,0.7929335290417279,0.8553360578433575,0.6832588237013276,876,9538,2363,0.5785019043588658,0.7456622936944562,0.7223867964451968,1.0,75,-0.14388489208633093,-0.15869657215404154,-0.12949640287769792,retrieval,llm_required,,26.634
ok,31005,0.2,True,0.3,0.5609756097560976,0.7511528608027327,0.8488107684756423,0.6818066132388809,738,5855,1533,0.5238095238095238,0.7429876060013046,0.6568819308545336,1.0,75,-0.13307240704500978,-0.15264187866927592,-0.11545988258317019,retrieval,llm_required,,12.146
ok,31006,0.2,True,0.3,0.6020278833967047,0.7728998576174656,0.8611062323036511,0.6634294039311546,789,4214,1153,0.5108412836079792,0.7025151777970512,0.6487424111014745,1.0,75,-0.13790112749349526,-0.1578490893321769,-0.11621856027753685,retrieval,llm_required,,6.441
ok,31007,0.2,True,0.3,0.5621693121693122,0.7325190839694656,0.8440229616513506,0.6556759271252752,756,6550,1740,0.5091954022988506,0.7367816091954023,0.6649425287356322,1.0,75,-0.15574712643678157,-0.17471264367816097,-0.13793103448275856,retrieval,llm_required,,5.207
ok,31008,0.2,True,0.3,0.5680100755667506,0.7131868131868132,0.8512348708031605,0.6453033547476992,794,7280,1854,0.581984897518878,0.7837108953613808,0.6974110032362459,1.0,75,-0.11542610571736789,-0.13106796116504849,-0.10032362459546929,retrieval,llm_required,,5.035
ok,31009,0.2,True,0.3,0.5596919127086007,0.7540211397058824,0.8560625699920059,0.6953557771602956,779,8704,2335,0.5605995717344754,0.7721627408993575,0.6903640256959315,1.0,75,-0.12976445396145608,-0.14518201284796572,-0.11434689507494644,retrieval,llm_required,,7.483
ok,31010,0.2,True,0.3,0.5867014341590613,0.7414657062323834,0.8580321652541598,0.7029450779994469,767,6386,1610,0.5521739130434783,0.7614906832298136,0.668944099378882,1.0,75,-0.1167701863354037,-0.1341614906832298,-0.09999999999999998,retrieval,llm_required,,3.951
ok,31011,0.2,True,0.3,0.6139240506329114,0.7740170247263883,0.8605516037177445,0.6561190422051201,790,4934,1278,0.528169014084507,0.7136150234741784,0.6549295774647887,1.0,75,-0.12676056338028174,-0.14553990610328638,-0.10719874804381846,retrieval,llm_required,,3.984
ok,31012,0.2,True,0.3,0.5222222222222223,0.7443928228132008,0.8437941419079859,0.6706474819724221,810,12484,3767,0.5949031059198301,0.8144411998938147,0.7079904433235997,1.0,75,-0.11308733740376964,-0.12397132997079907,-0.1027342713034245,retrieval,llm_required,,11.234
ok,31013,0.2,True,0.3,0.557396449704142,0.7649895724713243,0.8469082517889915,0.6542099459757652,845,7672,2252,0.588809946714032,0.7739786856127886,0.7304618117229129,1.0,75,-0.14165186500888094,-0.15630550621669625,-0.12699822380106573,retrieval,llm_required,,5.158
ok,31014,0.2,True,0.3,0.5548926014319809,0.7535551041137634,0.8508226019534414,0.6614102537086952,838,7876,2115,0.5635933806146572,0.7442080378250591,0.7139479905437353,1.0,75,-0.150354609929078,-0.16643026004728134,-0.13427895981087468,retrieval,llm_required,,9.213
ok,31015,0.2,True,0.3,0.6148409893992933,0.7549530761209593,0.8693851760057708,0.6868173943380254,849,5754,1589,0.540591567023285,0.7199496538703587,0.6809314033983638,1.0,75,-0.14033983637507874,-0.15859030837004406,-0.12271869100062927,retrieval,llm_required,,8.001
ok,31016,0.2,True,0.3,0.535,0.76500353024241,0.8457006613978857,0.6750782243675414,800,8498,2181,0.5772581384685924,0.7505731315910132,0.7065566254011921,1.0,75,-0.1292984869325997,-0.14442916093535074,-0.11416781292984868,retrieval,llm_required,,9.435
ok,31017,0.2,True,0.3,0.5508905852417303,0.7557196465318968,0.8484506431890058,0.6628779739619487,786,8261,2328,0.5846219931271478,0.7676116838487973,0.7216494845360825,1.0,75,-0.13702749140893467,-0.1516323024054983,-0.12242268041237114,retrieval,llm_required,,5.812
ok,31018,0.2,True,0.3,0.5616083009079118,0.7533826447771964,0.8488157056692828,0.6632589784885669,771,5543,1439,0.542043085476025,0.7359277275886031,0.6664350243224462,1.0,75,-0.12439193884642119,-0.1438498957609451,-0.10632383599722028,retrieval,llm_required,,4.521
ok,31019,0.2,True,0.3,0.5878634639696586,0.7693531283138918,0.8584177474117353,0.6427729526989092,791,7544,1785,0.5658263305322129,0.7383753501400561,0.688515406162465,1.0,75,-0.12268907563025211,-0.13893557422969194,-0.10700280112044813,retrieval,llm_required,,4.644
